IL,XL,X,Y,Z
0.0,898.8,458095.77,7327735.40,3185.502
0.0,901.4,458107.53,7327754.48,3182.721
0.0,904.0,458119.29,7327773.53,3179.317
0.0,906.5,458131.06,7327792.58,3175.654
0.0,909.1,458142.83,7327811.63,3172.103
0.0,911.7,458154.60,7327830.68,3169.007
0.0,914.3,458166.37,7327849.75,3166.355
0.0,916.8,458178.13,7327868.81,3163.904
0.0,919.4,458189.90,7327887.86,3161.406
0.0,922.0,458201.68,7327906.87,3158.642
0.0,924.6,458213.47,7327925.86,3155.609
0.0,927.1,458225.26,7327944.84,3152.409
0.0,929.7,458237.04,7327963.83,3149.145
0.0,932.3,458248.83,7327982.83,3145.924
0.0,934.9,458260.60,7328001.84,3142.872
0.0,937.4,458272.37,7328020.86,3140.126
0.0,940.0,458284.13,7328039.89,3137.820
0.0,942.6,458295.89,7328058.92,3135.989
0.0,945.2,458307.64,7328077.95,3134.284
0.0,947.7,458319.39,7328096.97,3132.257
0.0,950.3,458331.17,7328115.98,3129.463
0.0,952.9,458342.97,7328134.96,3125.645
0.0,955.5,458354.76,7328153.92,3121.058
0.0,958.1,458366.53,7328172.83,3116.045
0.0,960.6,458378.24,7328191.67,3110.951
0.0,963.2,458389.90,7328210.49,3106.127
0.0,965.8,458401.59,7328229.39,3101.941
0.0,968.4,458413.37,7328248.50,3098.760
0.0,970.9,458425.32,7328267.94,3096.951
0.0,973.5,458437.39,7328287.59,3096.685
0.0,976.1,458449.29,7328307.01,3097.855
0.0,978.7,458460.73,7328325.73,3100.332
0.0,981.2,458471.46,7328343.31,3103.975
0.0,983.8,458481.86,7328360.35,3108.343
0.0,986.4,458492.97,7328378.56,3112.676
0.0,989.0,458505.88,7328399.68,3116.196
0.0,991.5,458521.64,7328425.39,3118.164
0.0,994.1,458540.72,7328456.44,3118.403
0.0,996.7,458563.10,7328492.83,3117.172
0.0,999.3,458588.79,7328534.55,3114.742
0.0,1001.8,458617.71,7328581.47,3111.425
0.0,1004.4,458649.15,7328632.46,3107.916
0.0,1007.0,458682.04,7328685.81,3105.131
0.0,1009.6,458715.29,7328739.81,3103.988
0.0,1012.1,458747.97,7328792.93,3105.255
0.0,1014.7,458780.00,7328845.05,3108.674
0.0,1017.3,458811.66,7328896.65,3113.565
0.0,1019.9,458843.27,7328948.17,3119.247
0.0,1022.4,458875.05,7328999.99,3125.113
0.0,1025.0,458906.99,7329052.08,3130.914
0.0,1027.6,458939.02,7329104.31,3136.502
0.0,1030.2,458971.05,7329156.54,3141.730
0.0,1032.7,459003.03,7329208.66,3146.520
0.0,1035.3,459034.95,7329260.69,3151.008
0.0,1037.9,459066.85,7329312.66,3155.380
0.0,1040.5,459098.73,7329364.61,3159.820
0.0,1043.0,459130.62,7329416.57,3164.384
0.0,1045.6,459162.54,7329468.57,3168.835
0.0,1048.2,459194.50,7329520.63,3172.889
0.0,1050.8,459226.52,7329572.80,3176.267
0.0,1053.3,459258.59,7329625.01,3178.819
0.0,1055.9,459290.58,7329677.11,3180.622
0.0,1058.5,459322.41,7329728.92,3181.775
0.0,1061.1,459353.95,7329780.27,3182.377
0.0,1063.6,459385.34,7329831.37,3182.553
0.0,1066.2,459416.97,7329882.85,3182.464
0.0,1068.8,459449.26,7329935.43,3182.269
0.0,1071.4,459482.61,7329989.75,3182.127
0.0,1073.9,459517.23,7330046.15,3182.090
0.0,1076.5,459553.10,7330104.63,3182.119
0.0,1079.1,459590.23,7330165.21,3182.172
0.0,1081.7,459628.60,7330227.84,3182.207
0.0,1084.2,459667.95,7330292.12,3182.214
0.0,1086.8,459707.88,7330357.38,3182.205
0.0,1089.4,459747.97,7330422.96,3182.191
0.0,1092.0,459787.85,7330488.25,3182.182
0.0,1094.5,459827.46,7330553.13,3182.180
0.0,1097.1,459866.86,7330617.73,3182.182
0.0,1099.7,459906.15,7330682.21,3182.187
0.0,1102.3,459945.40,7330746.67,3182.193
0.0,1104.8,459984.69,7330811.27,3182.196
0.0,1107.4,460024.10,7330876.13,3182.195
0.0,1110.0,460063.72,7330941.40,3182.188
3.2,0.0,453223.95,7319991.96,3142.618
3.2,2.6,453267.01,7320055.67,3152.872
3.2,5.2,453310.34,7320119.05,3163.104
3.2,7.7,453353.90,7320182.11,3173.325
3.2,10.3,453397.67,7320244.87,3183.551
3.2,12.9,453441.62,7320307.35,3193.795
3.2,15.5,453485.71,7320369.55,3204.071
3.2,18.0,453529.92,7320431.50,3214.393
3.2,20.6,453574.22,7320493.21,3224.774
3.2,23.2,453618.58,7320554.74,3235.136
3.2,25.8,453662.94,7320616.24,3245.214
3.2,28.3,453707.27,7320677.87,3254.723
3.2,30.9,453751.52,7320739.78,3263.380
3.2,33.5,453795.65,7320802.05,3271.110
3.2,36.1,453839.66,7320864.61,3278.139
3.2,38.6,453883.53,7320927.35,3284.721
3.2,41.2,453927.27,7320990.21,3291.107
3.2,43.8,453970.85,7321053.09,3297.498
3.2,46.4,454014.24,7321115.90,3304.043
3.2,48.9,454057.40,7321178.56,3310.888
3.2,51.5,454100.30,7321240.97,3318.170
3.2,54.1,454142.95,7321303.15,3325.896
3.2,56.7,454185.39,7321365.15,3333.967
3.2,59.2,454227.66,7321427.04,3342.281
3.2,61.8,454269.81,7321488.88,3350.738
3.2,64.4,454311.82,7321550.66,3359.229
3.2,67.0,454353.62,7321612.33,3367.647
3.2,69.5,454395.15,7321673.83,3375.884
3.2,72.1,454436.41,7321735.15,3383.829
3.2,74.7,454477.69,7321796.65,3391.370
3.2,77.3,454519.41,7321858.79,3398.394
3.2,79.8,454562.00,7321922.08,3404.785
3.2,82.4,454605.65,7321986.67,3410.459
3.2,85.0,454649.38,7322051.15,3415.467
3.2,87.6,454691.86,7322113.62,3419.904
3.2,90.1,454731.78,7322172.21,3423.864
3.2,92.7,454768.07,7322225.43,3427.414
3.2,95.3,454800.62,7322273.15,3430.527
3.2,97.9,454829.51,7322315.54,3433.159
3.2,100.4,454854.84,7322352.79,3435.265
3.2,103.0,454876.86,7322385.31,3436.808
3.2,105.6,454896.33,7322414.20,3437.776
3.2,108.2,454914.07,7322440.61,3438.159
3.2,110.7,454930.87,7322465.70,3437.948
3.2,113.3,454947.15,7322490.08,3437.188
3.2,115.9,454962.59,7322513.35,3436.019
3.2,118.5,454976.82,7322535.04,3434.589
3.2,121.0,454989.47,7322554.68,3433.047
3.2,123.6,455000.58,7322572.30,3431.499
3.2,126.2,455010.73,7322588.62,3430.003
3.2,128.8,455020.50,7322604.39,3428.609
3.2,131.3,455030.49,7322620.33,3427.372
3.2,133.9,455040.90,7322636.72,3426.365
3.2,136.5,455051.56,7322653.37,3425.679
3.2,139.1,455062.31,7322670.11,3425.408
3.2,141.6,455072.98,7322686.74,3425.632
3.2,144.2,455083.54,7322703.24,3426.270
3.2,146.8,455094.04,7322719.65,3427.129
3.2,149.4,455104.54,7322736.02,3428.015
3.2,151.9,455115.10,7322752.41,3428.747
3.2,154.5,455125.72,7322768.82,3429.242
3.2,157.1,455136.39,7322785.22,3429.474
3.2,159.7,455147.08,7322801.61,3429.414
3.2,162.3,455157.78,7322817.96,3429.024
3.2,164.8,455168.50,7322834.27,3428.219
3.2,167.4,455179.23,7322850.55,3426.894
3.2,170.0,455190.00,7322866.78,3424.944
3.2,172.6,455200.80,7322882.98,3422.291
3.2,175.1,455211.63,7322899.15,3418.960
3.2,177.7,455222.49,7322915.32,3415.008
3.2,180.3,455233.36,7322931.48,3410.489
3.2,182.9,455244.26,7322947.66,3405.481
3.2,185.4,455255.16,7322963.84,3400.134
3.2,188.0,455266.08,7322980.03,3394.608
3.2,190.6,455277.00,7322996.20,3389.066
3.2,193.2,455287.92,7323012.37,3383.646
3.2,195.7,455298.83,7323028.53,3378.444
3.2,198.3,455309.75,7323044.69,3373.551
3.2,200.9,455320.65,7323060.85,3369.056
3.2,203.5,455331.54,7323077.02,3364.999
3.2,206.0,455342.40,7323093.22,3361.352
3.2,208.6,455353.23,7323109.47,3358.079
3.2,211.2,455364.02,7323125.78,3355.142
3.2,213.8,455374.77,7323142.16,3352.522
3.2,216.3,455385.49,7323158.58,3350.211
3.2,218.9,455396.17,7323175.03,3348.202
3.2,221.5,455406.83,7323191.49,3346.493
3.2,224.1,455417.47,7323207.97,3345.106
3.2,226.6,455428.07,7323224.46,3344.092
3.2,229.2,455438.64,7323240.97,3343.500
3.2,231.8,455449.17,7323257.52,3343.374
3.2,234.4,455459.66,7323274.11,3343.706
3.2,236.9,455470.12,7323290.73,3344.458
3.2,239.5,455480.55,7323307.40,3345.588
3.2,242.1,455490.95,7323324.12,3347.053
3.2,244.7,455501.32,7323340.87,3348.769
3.2,247.2,455511.68,7323357.65,3350.638
3.2,249.8,455522.02,7323374.45,3352.561
3.2,252.4,455532.36,7323391.25,3354.455
3.2,255.0,455542.70,7323408.06,3356.327
3.2,257.5,455553.04,7323424.86,3358.208
3.2,260.1,455563.37,7323441.65,3360.130
3.2,262.7,455573.71,7323458.42,3362.137
3.2,265.3,455584.04,7323475.20,3364.313
3.2,267.8,455594.36,7323491.97,3366.751
3.2,270.4,455604.67,7323508.76,3369.542
