IL,XL,X,Y,Z
0.0,842.2,457838.35,7327313.37,3272.682
0.0,844.7,457850.03,7327332.66,3265.096
0.0,847.3,457861.71,7327351.92,3257.230
0.0,849.9,457873.41,7327371.14,3249.112
0.0,852.5,457885.13,7327390.32,3240.783
0.0,855.0,457896.86,7327409.47,3232.343
0.0,857.6,457908.60,7327428.58,3223.912
0.0,860.2,457920.36,7327447.67,3215.607
0.0,862.8,457932.11,7327466.75,3207.557
0.0,865.3,457943.87,7327485.82,3199.921
0.0,867.9,457955.62,7327504.90,3192.867
0.0,870.5,457967.36,7327523.99,3186.560
0.0,873.1,457979.08,7327543.10,3181.124
0.0,875.6,457990.80,7327562.22,3176.588
0.0,878.2,458002.51,7327581.34,3172.966
0.0,880.8,458014.22,7327600.47,3170.271
0.0,883.4,458025.92,7327619.61,3168.407
0.0,885.9,458037.62,7327638.74,3167.099
0.0,888.5,458049.33,7327657.86,3166.054
0.0,891.1,458061.04,7327676.98,3164.982
0.0,893.7,458072.75,7327696.09,3163.677
0.0,896.2,458084.47,7327715.19,3162.037
0.0,898.8,458096.19,7327734.27,3159.969
0.0,901.4,458107.92,7327753.34,3157.386
0.0,904.0,458119.66,7327772.39,3154.407
0.0,906.5,458131.40,7327791.44,3151.331
0.0,909.1,458143.13,7327810.48,3148.463
0.0,911.7,458154.87,7327829.54,3146.084
0.0,914.3,458166.60,7327848.61,3144.170
0.0,916.8,458178.33,7327867.68,3142.493
0.0,919.4,458190.06,7327886.74,3140.824
0.0,922.0,458201.80,7327905.77,3138.953
0.0,924.6,458213.55,7327924.79,3136.848
0.0,927.1,458225.31,7327943.80,3134.560
0.0,929.7,458237.06,7327962.81,3132.140
0.0,932.3,458248.81,7327981.82,3129.649
0.0,934.9,458260.56,7328000.85,3127.191
0.0,937.4,458272.30,7328019.87,3124.890
0.0,940.0,458284.04,7328038.90,3122.867
0.0,942.6,458295.77,7328057.93,3121.162
0.0,945.2,458307.49,7328076.96,3119.488
0.0,947.7,458319.23,7328095.98,3117.480
0.0,950.3,458330.99,7328114.99,3114.773
0.0,952.9,458342.77,7328133.99,3111.161
0.0,955.5,458354.54,7328152.96,3106.883
0.0,958.1,458366.28,7328171.88,3102.252
0.0,960.6,458377.98,7328190.74,3097.580
0.0,963.2,458389.62,7328209.57,3093.185
0.0,965.8,458401.28,7328228.48,3089.399
0.0,968.4,458413.05,7328247.60,3086.551
0.0,970.9,458424.99,7328267.04,3084.969
0.0,973.5,458437.03,7328286.70,3084.814
0.0,976.1,458448.92,7328306.13,3086.006
0.0,978.7,458460.35,7328324.85,3088.446
0.0,981.2,458471.07,7328342.45,3092.022
0.0,983.8,458481.46,7328359.51,3096.319
0.0,986.4,458492.55,7328377.73,3100.596
0.0,989.0,458505.45,7328398.86,3104.096
0.0,991.5,458521.20,7328424.58,3106.098
0.0,994.1,458540.25,7328455.63,3106.412
0.0,996.7,458562.61,7328492.02,3105.263
0.0,999.3,458588.27,7328533.72,3102.887
0.0,1001.8,458617.16,7328580.63,3099.559
0.0,1004.4,458648.56,7328631.61,3095.962
0.0,1007.0,458681.41,7328684.94,3093.007
0.0,1009.6,458714.63,7328738.91,3091.610
0.0,1012.1,458747.28,7328792.01,3092.539
0.0,1014.7,458779.28,7328844.13,3095.555
0.0,1017.3,458810.92,7328895.70,3100.008
0.0,1019.9,458842.51,7328947.21,3105.246
0.0,1022.4,458874.27,7328999.02,3110.680
0.0,1025.0,458906.19,7329051.11,3116.021
0.0,1027.6,458938.21,7329103.34,3121.069
0.0,1030.2,458970.23,7329155.56,3125.623
0.0,1032.7,459002.20,7329207.68,3129.565
0.0,1035.3,459034.12,7329259.70,3133.047
0.0,1037.9,459066.01,7329311.66,3136.277
0.0,1040.5,459097.89,7329363.60,3139.465
0.0,1043.0,459129.78,7329415.55,3142.712
0.0,1045.6,459161.69,7329467.53,3145.867
0.0,1048.2,459193.66,7329519.59,3148.744
0.0,1050.8,459225.70,7329571.75,3151.158
0.0,1053.3,459257.79,7329623.97,3153.008
0.0,1055.9,459289.81,7329676.09,3154.337
0.0,1058.5,459321.67,7329727.91,3155.200
0.0,1061.1,459353.25,7329779.29,3155.657
0.0,1063.6,459384.69,7329830.40,3155.790
0.0,1066.2,459416.37,7329881.91,3155.722
0.0,1068.8,459448.71,7329934.50,3155.575
0.0,1071.4,459482.12,7329988.85,3155.466
0.0,1073.9,459516.80,7330045.26,3155.439
0.0,1076.5,459552.75,7330103.76,3155.461
0.0,1079.1,459589.96,7330164.34,3155.501
0.0,1081.7,459628.41,7330226.97,3155.527
0.0,1084.2,459667.86,7330291.24,3155.533
0.0,1086.8,459707.89,7330356.48,3155.526
0.0,1089.4,459748.11,7330422.02,3155.515
0.0,1092.0,459788.13,7330487.27,3155.508
0.0,1094.5,459827.89,7330552.11,3155.507
0.0,1097.1,459867.47,7330616.66,3155.509
0.0,1099.7,459906.95,7330681.08,3155.512
0.0,1102.3,459946.40,7330745.48,3155.517
0.0,1104.8,459985.91,7330810.01,3155.519
0.0,1107.4,460025.57,7330874.80,3155.519
0.0,1110.0,460065.44,7330939.99,3155.513
3.2,0.0,453225.59,7319989.48,3108.673
3.2,2.6,453268.49,7320053.85,3120.695
3.2,5.2,453311.74,7320117.71,3131.981
3.2,7.7,453355.29,7320181.11,3142.697
3.2,10.3,453399.10,7320244.11,3153.009
3.2,12.9,453443.13,7320306.76,3163.082
3.2,15.5,453487.34,7320369.12,3173.083
3.2,18.0,453531.69,7320431.23,3183.178
3.2,20.6,453576.15,7320493.16,3193.530
3.2,23.2,453620.66,7320554.97,3204.155
3.2,25.8,453665.19,7320616.79,3214.760
3.2,28.3,453709.70,7320678.76,3225.015
3.2,30.9,453754.13,7320741.00,3234.596
3.2,33.5,453798.45,7320803.58,3243.350
3.2,36.1,453842.67,7320866.41,3251.383
3.2,38.6,453886.77,7320929.43,3258.823
3.2,41.2,453930.73,7320992.56,3265.799
3.2,43.8,453974.54,7321055.70,3272.522
3.2,46.4,454018.13,7321118.76,3279.286
3.2,48.9,454061.46,7321181.64,3286.392
3.2,51.5,454104.47,7321244.23,3294.126
3.2,54.1,454147.17,7321306.54,3302.546
3.2,56.7,454189.62,7321368.65,3311.530
3.2,59.2,454231.88,7321430.63,3320.951
3.2,61.8,454273.98,7321492.56,3330.671
3.2,64.4,454315.94,7321554.44,3340.449
3.2,67.0,454357.70,7321616.23,3349.984
3.2,69.5,454399.24,7321677.88,3358.972
3.2,72.1,454440.56,7321739.39,3367.148
3.2,74.7,454481.93,7321801.08,3374.482
3.2,77.3,454523.78,7321863.41,3381.049
3.2,79.8,454566.50,7321926.82,3386.922
3.2,82.4,454610.25,7321991.46,3392.170
3.2,85.0,454654.06,7322055.91,3396.843
3.2,87.6,454696.58,7322118.27,3400.981
3.2,90.1,454736.49,7322176.67,3404.626
3.2,92.7,454772.72,7322229.61,3407.804
3.2,95.3,454805.16,7322276.99,3410.483
3.2,97.9,454833.91,7322318.99,3412.619
3.2,100.4,454859.03,7322355.80,3414.168
3.2,103.0,454880.82,7322387.86,3415.098
3.2,105.6,454900.05,7322416.27,3415.406
3.2,108.2,454917.54,7322442.22,3415.093
3.2,110.7,454934.13,7322466.89,3414.160
3.2,113.3,454950.23,7322490.91,3412.675
3.2,115.9,454965.55,7322513.89,3410.821
3.2,118.5,454979.69,7322535.33,3408.791
3.2,121.0,454992.29,7322554.77,3406.776
3.2,123.6,455003.39,7322572.26,3404.907
3.2,126.2,455013.54,7322588.47,3403.229
3.2,128.8,455023.32,7322604.15,3401.785
3.2,131.3,455033.29,7322620.01,3400.617
3.2,133.9,455043.67,7322636.31,3399.776
3.2,136.5,455054.28,7322652.89,3399.321
3.2,139.1,455064.97,7322669.57,3399.313
3.2,141.6,455075.57,7322686.17,3399.800
3.2,144.2,455086.06,7322702.65,3400.677
3.2,146.8,455096.49,7322719.06,3401.732
3.2,149.4,455106.93,7322735.44,3402.752
3.2,151.9,455117.44,7322751.83,3403.539
3.2,154.5,455128.01,7322768.24,3404.019
3.2,157.1,455138.62,7322784.66,3404.183
3.2,159.7,455149.27,7322801.06,3404.021
3.2,162.3,455159.92,7322817.44,3403.516
3.2,164.8,455170.58,7322833.78,3402.602
3.2,167.4,455181.26,7322850.09,3401.195
3.2,170.0,455191.97,7322866.38,3399.210
3.2,172.6,455202.71,7322882.64,3396.586
3.2,175.1,455213.48,7322898.88,3393.351
3.2,177.7,455224.28,7322915.09,3389.553
3.2,180.3,455235.12,7322931.28,3385.245
3.2,182.9,455245.99,7322947.45,3380.501
3.2,185.4,455256.89,7322963.61,3375.468
3.2,188.0,455267.80,7322979.75,3370.309
3.2,190.6,455278.71,7322995.90,3365.183
3.2,193.2,455289.61,7323012.05,3360.213
3.2,195.7,455300.51,7323028.21,3355.440
3.2,198.3,455311.40,7323044.37,3350.898
3.2,200.9,455322.28,7323060.54,3346.619
3.2,203.5,455333.14,7323076.73,3342.620
3.2,206.0,455343.99,7323092.94,3338.898
3.2,208.6,455354.80,7323109.19,3335.449
3.2,211.2,455365.58,7323125.49,3332.269
3.2,213.8,455376.32,7323141.85,3329.355
3.2,216.3,455387.03,7323158.25,3326.710
3.2,218.9,455397.71,7323174.68,3324.335
3.2,221.5,455408.36,7323191.14,3322.233
3.2,224.1,455418.98,7323207.62,3320.409
3.2,226.6,455429.58,7323224.11,3318.870
3.2,229.2,455440.18,7323240.61,3317.622
3.2,231.8,455450.76,7323257.10,3316.676
3.2,234.4,455461.33,7323273.60,3316.068
3.2,236.9,455471.87,7323290.12,3315.852
3.2,239.5,455482.39,7323306.68,3316.081
3.2,242.1,455492.87,7323323.29,3316.798
3.2,244.7,455503.31,7323339.95,3317.970
3.2,247.2,455513.71,7323356.66,3319.530
3.2,249.8,455524.07,7323373.41,3321.412
3.2,252.4,455534.40,7323390.20,3323.551
3.2,255.0,455544.71,7323407.02,3325.900
3.2,257.5,455555.00,7323423.85,3328.414
3.2,260.1,455565.28,7323440.67,3331.049
3.2,262.7,455575.57,7323457.48,3333.785
3.2,265.3,455585.87,7323474.28,3336.681
3.2,267.8,455596.15,7323491.09,3339.814
3.2,270.4,455606.42,7323507.91,3343.262
3.2,273.0,455616.68,7323524.76,3347.038
3.2,275.6,455626.92,7323541.62,3351.002
3.2,278.1,455637.15,7323558.49,3354.990
3.2,280.7,455647.39,7323575.36,3358.838
3.2,283.3,455657.63,7323592.21,3362.413
3.2,285.9,455667.88,7323609.06,3365.639
3.2,288.4,455678.14,7323625.88,3368.445
3.2,291.0,455688.43,7323642.68,3370.763
3.2,293.6,455698.74,7323659.46,3372.590
3.2,296.2,455709.06,7323676.21,3374.010
3.2,298.7,455719.40,7323692.95,3375.113
3.2,301.3,455729.76,7323709.68,3375.990
3.2,303.9,455740.12,7323726.40,3376.726
3.2,306.5,455750.49,7323743.11,3377.404
3.2,309.0,455760.87,7323759.81,3378.105
