IL,XL,K,X,Y,Z
150,870,5,459866.561,7325876.094,2762.983
150,870,6,459868.256,7325875.944,2765.416
150,870,7,459870.294,7325875.763,2768.342
150,870,8,459871.313,7325875.673,2769.804
150,870,9,459874.026,7325875.434,2773.701
150,870,10,459878.161,7325875.068,2779.639
150,870,11,459879.875,7325874.916,2782.098
150,870,12,459883.916,7325874.546,2787.887
150,870,13,459891.385,7325873.864,2798.589
150,870,14,459898.849,7325873.181,2809.282
150,870,15,459905.671,7325872.555,2819.053
150,870,16,459909.608,7325872.193,2824.692
150,870,17,459911.007,7325872.065,2826.695
150,870,18,459911.547,7325872.016,2827.469
150,870,19,459912.892,7325871.913,2829.415
150,870,20,459920.268,7325871.266,2840.012
150,870,21,459933.679,7325870.041,2859.228
150,880,0,459899.049,7325958.820,2743.517
150,880,1,459906.564,7325958.320,2754.265
150,880,2,459913.938,7325957.832,2764.814
150,880,3,459918.158,7325957.553,2770.852
150,880,4,459920.357,7325957.406,2773.997
150,880,5,459921.621,7325957.325,2775.808
150,880,6,459923.212,7325957.223,2778.088
150,880,7,459925.130,7325957.101,2780.837
150,880,8,459926.088,7325957.040,2782.211
150,880,9,459928.553,7325956.884,2785.745
150,880,10,459932.346,7325956.644,2791.184
150,880,11,459933.946,7325956.542,2793.477
150,880,12,459937.816,7325956.284,2799.012
150,880,13,459944.995,7325955.806,2809.280
150,880,14,459952.171,7325955.327,2819.543
150,880,15,459958.730,7325954.889,2828.923
150,880,16,459962.504,7325954.636,2834.319
150,880,17,459963.837,7325954.547,2836.225
150,880,18,459964.361,7325954.513,2836.976
150,880,19,459965.494,7325954.457,2838.615
150,880,20,459972.206,7325954.038,2848.246
150,880,21,459984.739,7325953.202,2866.174
150,890,0,459954.573,7326039.375,2754.200
150,890,1,459961.686,7326039.134,2764.445
150,890,2,459968.787,7326038.895,2774.671
150,890,3,459972.830,7326038.758,2780.493
150,890,4,459974.882,7326038.687,2783.447
150,890,5,459976.065,7326038.649,2785.153
150,890,6,459977.559,7326038.602,2787.307
150,890,7,459979.363,7326038.545,2789.909
150,890,8,459980.265,7326038.517,2791.210
150,890,9,459982.506,7326038.450,2794.445
150,890,10,459985.988,7326038.345,2799.470
150,890,11,459987.480,7326038.298,2801.621
150,890,12,459991.194,7326038.170,2806.968
150,890,13,459998.128,7326037.931,2816.948
150,890,14,460005.074,7326037.691,2826.947
150,890,15,460011.429,7326037.472,2836.094
150,890,16,460015.073,7326037.345,2841.338
